[2018-07-12 17:43:59,948] INFO [blog.views.get_queryset_from_cache:65 views] set view cache.key:index_1
[2018-07-13 07:50:38,850] ERROR [blog.views.page_not_found_view:279 views] {'tried': [[<URLResolver <URLPattern list> (admin:admin) '^admin/'>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern '' [name='index']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'page/<int:page>/' [name='index_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'article/<int:year>/<int:month>/<int:day>/<int:article_id>.html' [name='detailbyid']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'category/<slug:category_name>.html' [name='category_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'category/<slug:category_name>/<int:page>.html' [name='category_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'author/<author_name>.html' [name='author_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'author/<author_name>/<int:page>.html' [name='author_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'tag/<slug:tag_name>.html' [name='tag_detail']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'tag/<slug:tag_name>/<int:page>).html' [name='tag_detail_page']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'archives.html' [name='archives']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'upload' [name='upload']>], [<URLResolver <module 'blog.urls' from '/home/michiko/DjangoBlog/blog/urls.py'> (blog:blog) ''>, <URLPattern 'refresh' [name='refresh']>], [<URLResolver <module 'comments.urls' from '/home/michiko/DjangoBlog/comments/urls.py'> (comments:comment) ''>, <URLPattern 'article/<int:article_id>/postcomment' [name='postcomment']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^login/$' [name='login']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^register/$' [name='register']>], [<URLResolver <module 'accounts.urls' from '/home/michiko/DjangoBlog/accounts/urls.py'> (accounts:account) ''>, <URLPattern '^logout/$' [name='logout']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/authorize'>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/requireemail/<int:oauthid>.html' [name='require_email']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/emailconfirm/<int:id>/<sign>.html' [name='email_confirm']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/bindsuccess/<int:oauthid>.html' [name='bindsuccess']>], [<URLResolver <module 'oauth.urls' from '/home/michiko/DjangoBlog/oauth/urls.py'> (oauth:oauth) ''>, <URLPattern 'oauth/oauthlogin' [name='oauthlogin']>], [<URLPattern '^sitemap\.xml$' [name='django.contrib.sitemaps.views.sitemap']>], [<URLPattern '^feed/$'>], [<URLResolver <module 'haystack.urls' from '/home/michiko/DjangoBlog/myvenv/lib/python3.6/site-packages/haystack/urls.py'> (None:None) '^search'>], [<URLResolver <module 'servermanager.urls' from '/home/michiko/DjangoBlog/servermanager/urls.py'> (servermanager:servermanager) ''>, <URLPattern 'robot'>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/logtracks' [name='logtracks']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/show_maps' [name='show_maps']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/get_datas' [name='get_datas']>], [<URLResolver <module 'owntracks.urls' from '/home/michiko/DjangoBlog/owntracks/urls.py'> (owntracks:owntracks) ''>, <URLPattern 'owntracks/show_dates' [name='show_dates']>]], 'path': 'favicon.ico'}
[2018-07-13 07:50:39,037] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-13 07:50:39,044] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 07:50:39,286] INFO [blog.templatetags.blog_tags.load_sidebar:134 blog_tags] load sidebar
[2018-07-13 07:50:39,294] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 07:50:39,956] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3a763bb3495d69b0a41f170f768c8461
[2018-07-13 07:50:39,961] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:2d78ec31b41da55aa5a307f7e182902a
[2018-07-13 07:50:39,965] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:95ea726876361bbd0095702292ee77d0
[2018-07-13 07:50:39,969] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:9619837b9a0dc3ab6a5e9d90ca093b31
[2018-07-13 07:50:39,973] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3ae15508948f0d9d737a0a4ab6d1fc4d
[2018-07-13 07:50:39,977] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:db4afc46423c3b0a9a8cf87c20b1bf55
[2018-07-13 07:50:39,980] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:22be0cfc4a0f0d6b6d2ca3156712b9b6
[2018-07-13 07:50:39,984] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:73e6165f754b19dbb891359daeeddb9f
[2018-07-13 07:50:39,988] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dfafeb829f6bef5d106dc9e415a91bce
[2018-07-13 07:50:39,992] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dad9ebbeb3a4867fbebb2107d0eb85b9
[2018-07-13 07:50:39,996] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:27c9c9f8f19932b25ef2b454e45b811a
[2018-07-13 07:50:40,000] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:bfec1d9ddbc953ee5d56260eff14254e
[2018-07-13 07:50:40,004] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:aae85f403a0dc050fd4c94efe53361f2
[2018-07-13 07:50:40,007] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:6bf600a74cc813d4feef1905a406d97a
[2018-07-13 07:50:40,011] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:28594d7bc8130904025fdb14b8945d67
[2018-07-13 07:50:40,015] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:11d8b6c1499b2bc24b52924a7900e054
[2018-07-13 07:50:40,019] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dc8b8028797ad55f559746129b1914de
[2018-07-13 07:50:40,023] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:4e3de74f47c09b223123a140be199dd1
[2018-07-13 07:50:40,027] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:e0f76f187ec379bce3300a16993b069f
[2018-07-13 07:50:40,031] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a18012029efad10accf675da444e681c
[2018-07-13 08:15:17,617] INFO [blog.views.get_queryset_from_cache:65 views] set view cache.key:index_1
[2018-07-13 08:15:17,638] INFO [blog.context_processors.seo_processor:31 context_processors] set processor cache.
[2018-07-13 08:15:17,644] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,690] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,702] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,772] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,779] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,809] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,816] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,843] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,850] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,879] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,886] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,916] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,922] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,951] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,958] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,986] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:17,994] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,022] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,029] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,058] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,064] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,092] INFO [blog.templatetags.blog_tags.load_sidebar:134 blog_tags] load sidebar
[2018-07-13 08:15:18,098] INFO [DjangoBlog.utils.get_blog_setting:200 utils] set cache get_blog_setting
[2018-07-13 08:15:18,105] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3a763bb3495d69b0a41f170f768c8461
[2018-07-13 08:15:18,110] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:2d78ec31b41da55aa5a307f7e182902a
[2018-07-13 08:15:18,114] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:95ea726876361bbd0095702292ee77d0
[2018-07-13 08:15:18,118] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:9619837b9a0dc3ab6a5e9d90ca093b31
[2018-07-13 08:15:18,122] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:3ae15508948f0d9d737a0a4ab6d1fc4d
[2018-07-13 08:15:18,126] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:db4afc46423c3b0a9a8cf87c20b1bf55
[2018-07-13 08:15:18,130] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:22be0cfc4a0f0d6b6d2ca3156712b9b6
[2018-07-13 08:15:18,134] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:73e6165f754b19dbb891359daeeddb9f
[2018-07-13 08:15:18,138] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dfafeb829f6bef5d106dc9e415a91bce
[2018-07-13 08:15:18,142] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dad9ebbeb3a4867fbebb2107d0eb85b9
[2018-07-13 08:15:18,146] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:27c9c9f8f19932b25ef2b454e45b811a
[2018-07-13 08:15:18,149] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:bfec1d9ddbc953ee5d56260eff14254e
[2018-07-13 08:15:18,153] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:aae85f403a0dc050fd4c94efe53361f2
[2018-07-13 08:15:18,157] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:6bf600a74cc813d4feef1905a406d97a
[2018-07-13 08:15:18,161] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:28594d7bc8130904025fdb14b8945d67
[2018-07-13 08:15:18,165] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:11d8b6c1499b2bc24b52924a7900e054
[2018-07-13 08:15:18,169] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:dc8b8028797ad55f559746129b1914de
[2018-07-13 08:15:18,173] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:4e3de74f47c09b223123a140be199dd1
[2018-07-13 08:15:18,177] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:e0f76f187ec379bce3300a16993b069f
[2018-07-13 08:15:18,181] INFO [DjangoBlog.utils.news:62 utils] cache_decorator set cache:get_article_count key:a18012029efad10accf675da444e681c
